uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"e5591688-ce93-4d04-b2d9-f88c1eca3558","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40056",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",2,37.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"e57b3952-c785-4b10-9e72-68c5edc38de2","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2019.40070",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",3,34.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"39c82575-c794-4e6f-b981-dad455ca1667","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40064",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,33.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"3ee99ca1-5652-4c0e-9a17-7d5662b4b66d","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40026",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,36.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"e51b6d49-ce31-4d22-adc3-efd25a4ab0ad","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2019.40083",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"cf91b621-fa49-417e-8170-5404db4a194e","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2019.40080",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,37.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"3c7fdc2e-e684-4e07-bdc4-222d2eda0743","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40007",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",3,36.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"64611bb8-efa8-4619-9fdb-b54ee821abf9","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2019.40087",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,41.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"5fe897ba-a7bd-4ea0-81fb-8f0ae9db97c5","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40009",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",5,43.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"cd18204c-f9af-4861-83b4-e1a00a329982","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","21_unknown_1",,"TEMP.PLA.NW.BART.2019.40101",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",3,30.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"da300b69-9650-4366-b954-48a36288fa67","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2019.40096",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,53.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"1e190c26-cf17-4343-bd81-33245162c30a","BART_042.basePlot.vst","2019-07-16","vst_BART_2017","D01","BART","BART_042","39_unknown_1",,"TEMP.PLA.NW.BART.2017.42057","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,37.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-2514-5399","0000-0002-4386-3362",
"729c0f02-b10a-42e9-a799-c35735e3dee0","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40018",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,31.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"b5caf98a-2c1c-4426-8dba-17d0bf683000","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40041",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",2,33.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"60cffe93-67bf-4f14-bf3d-d9862c190d1c","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40022",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,40.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"77c62e1b-15a2-41ac-9ba3-bb51a380fb65","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2019.40073",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"57e5f909-882e-412c-a01d-271884429f22","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40067",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,33.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"fa84cab8-e055-4947-8f27-306d0c9ca8aa","BART_042.basePlot.vst","2019-07-16","vst_BART_2017","D01","BART","BART_042","39_unknown_1",,"TEMP.PLA.NW.BART.2017.42010","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",4,43.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-2514-5399","0000-0002-4386-3362",
"9e4d1baa-5da6-4bdb-9c25-c79204396a1f","BART_070.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_070","51_unknown_4",,"TEMP.PLA.NW.BART.2019.70012","notRequired",,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,35.0,,,,,,,,,,,,,,,,,,,,,"0000-0002-4386-3362","0000-0003-2514-5399",
"ef84059b-bf42-4160-ba79-8d6a99150f6f","BART_042.basePlot.vst","2019-07-16","vst_BART_2017","D01","BART","BART_042","41_unknown_1",,"TEMP.PLA.NW.BART.2017.42066",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",3,60.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-2514-5399","0000-0002-4386-3362",
"d4db5fd8-9a39-4d29-a565-025f469a6050","BART_042.basePlot.vst","2019-07-16","vst_BART_2017","D01","BART","BART_042","39_unknown_1",,"TEMP.PLA.NW.BART.2017.42060","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",4,51.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-2514-5399","0000-0002-4386-3362",
"ecc8848c-a5df-4bc4-b757-0ee5fe6af082","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40043",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",2,33.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"83c3cb94-4971-4345-b69f-0fee0c1e24ff","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40044",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,35.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"238370b1-ecd2-4b96-83d0-083529e4260d","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40048",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,30.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"e5dd2047-fcc8-4957-b2cf-1af8d1f725cd","BART_040.basePlot.vst","2019-07-16","vst_BART_2019","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2019.40013",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,36.0,,,,,,,,,,,,,,,,,,,,,"0000-0001-6093-9384","0000-0002-8951-4934",
"a0a0c10b-9792-41d4-b295-98a2c85001fc","BART_042.basePlot.vst","2019-07-16","vst_BART_2017","D01","BART","BART_042","48_unknown_3",,"TEMP.PLA.NW.BART.2017.42005","notRequired",,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",4,45.0,,,,,,,,,,,,,,,,,,,,,"0000-0003-2514-5399","0000-0002-4386-3362",
