uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"ba7c74e2-3d34-4dca-8621-4c91d873f95b","YELL_050.basePlot.vst","2019-10-01","vst_YELL_2019","D12","YELL","YELL_050","31_25_4","NEON.PLA.D12.YELL.01985",,"ok","sapling","Live",,,,0.7,,,,,,,,2.0,10,,,,,,,,,,,,"0000-0002-4260-8503","0000-0001-8893-215X","5c97eaa3-e72a-45aa-b7a1-be99d2b4e33a",
"fd992363-94bf-4ec5-aa98-c3c193866aa0","YELL_050.basePlot.vst","2019-10-01","vst_YELL_2019","D12","YELL","YELL_050","33_25_4","NEON.PLA.D12.YELL.01965",,"ok","sapling","Live",,,,0.9,,,,,,,,2.8,10,,,,,,,,,,,,"0000-0002-4260-8503","0000-0001-8893-215X","7542c8e7-7725-4aaa-911c-e3dbac154aef",
"f9b40d81-172f-42d0-b00b-43737f0d1d40","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","21_400","NEON.PLA.D12.YELL.03017",,"ok","single bole tree","Live",31.1,130,,16.5,,,,,,,,,,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","76ec3ebd-b8ef-4942-a819-df579b5b0551",
"864e4ca9-148e-4260-827b-60144524b97e","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01905",,"ok","sapling","Live",,,,1.1,,,,,,,,1.5,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","44c63d26-68c5-4ba1-b866-29c725c33d41",
"f5a0478e-8ff4-4835-b5e3-07aa0506c4fd","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","21_400","NEON.PLA.D12.YELL.03036",,"ok","single bole tree","Live",38.4,130,,14.1,,,,,,,,,,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","3eac072c-036e-4e8b-a0e1-0a4cf53aaf99",
"acfbebaa-7594-4389-9334-111cfeba182b","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","51_10_4","NEON.PLA.D12.YELL.01945",,"ok","sapling","Live",,,,1.3,,,,,,,,2.9,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","cd61db3a-1b05-4cfb-87c8-5b8b2c470f24",
"29de1428-0f56-46ed-a991-4497a6785d77","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01925",,"ok","sapling","Live",,,,1.1,,,,,,,,1.5,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","12fa1b5e-838e-402f-a20a-2ec560ee7af1",
"708e59e5-df28-41c6-8cec-d57b90f4e5e1","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","21_400","NEON.PLA.D12.YELL.03012",,"ok","single bole tree","Live",29.5,130,,14.8,,,,,,,,,,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","611a45ee-b2b8-431b-a34b-5c56ff63a330",
"f739ca81-8f28-482a-9171-b31b72cb6a2f","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","51_10_4","NEON.PLA.D12.YELL.01944",,"ok","sapling","Live",,,,1.7,,,,,,,,4.6,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","05a41d6d-b637-41b4-ac1f-0633fcabb747",
"1fd50575-649d-4781-b9af-d36877fc25d0","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.03030",,"ok","sapling","Live",,,,1.8,,,,,,,,3.4,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","6bb802bb-3f5b-4b58-98ee-602d82f9a263",
