uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"46757b95-a3cb-4589-a0d8-c208435b050f","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04317",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,63.0,,,,,,,,,,,,,,,,,,,,,,,
"bf152cb7-5708-4178-813b-a7d4fc857f4c","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04268",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,55.0,,,,,,,,,,,,,,,,,,,,,,,
"2bd604b7-a28e-4e77-b59a-6b8c72b4fdc0","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04290",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,70.0,,,,,,,,,,,,,,,,,,,,,,,
"bbc37ef8-9906-4b96-96f0-64081d696fcf","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04324",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,92.0,,,,,,,,,,,,,,,,,,,,,,,
"34c93cce-e9cf-4cdc-82ad-5e7c7a59fd22","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04350",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,63.0,,,,,,,,,,,,,,,,,,,,,,,
"d23eac0e-5202-46ae-a4fb-fd031c17f5d6","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04305",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,85.0,,,,,,,,,,,,,,,,,,,,,,,
"f895cafe-0f61-4ba0-bb3a-aa7f9681e43b","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04269",,,"DRCA11","Dryopteris carthusiana (Vill.) H.P. Fuchs","species",,,,"fern",,,,39.0,,,,,,,,,,,,,,,,,,,,"QC: NO ERROR JH",,,
"ddb1aa60-e7c4-4e6e-8b1b-107db3824782","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04342",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,61.0,,,,,,,,,,,,,,,,,,,,,,,
"29a67f0f-06ee-4efe-965d-e862c8654dda","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04343",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,71.0,,,,,,,,,,,,,,,,,,,,,,,
"37236fab-19d0-458f-bd2a-8c5e682faeac","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04279",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,44.0,,,,,,,,,,,,,,,,,,,,,,,
"11b1b681-92bd-4aef-9080-1efb2a57d97f","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04310",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,113.0,,,,,,,,,,,,,,,,,,,,,,,
"a5128f24-cb16-44b6-9138-934ed660a17f","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04283",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,129.0,,,,,,,,,,,,,,,,,,,,,,,
"61b1ed86-978b-4e89-aecf-2ae2f87c90c0","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_1",,"TEMP.PLA.NW.HARV.2014.04264",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,89.0,,,,,,,,,,,,,,,,,,,,,,,
"2341799d-7fb7-4873-b416-dbbc0758352d","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04259",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,100.0,,,,,,,,,,,,,,,,,,,,,,,
"42a5092b-6b57-4490-8700-96f4996bd52c","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04248",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,34.0,,,,,,,,,,,,,,,,,,,,,,,
"95fcce99-dcbb-490f-a9e2-c4a3fcbb2d1c","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04258",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,80.0,,,,,,,,,,,,,,,,,,,,,,,
"788a4264-8ecb-49d8-89db-5e5053510c3d","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04271",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,70.0,,,,,,,,,,,,,,,,,,,,,,,
"e8010c45-1544-439b-be74-5dbe206de744","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04282",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,53.0,,,,,,,,,,,,,,,,,,,,,,,
"4eb84f84-8231-4a68-9306-0b9b45aaa5fd","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04344",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,78.0,,,,,,,,,,,,,,,,,,,,,,,
"78ddfff0-4d44-4bf7-aec4-3c598e7000e5","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04254",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,38.0,,,,,,,,,,,,,,,,,,,,,,,
"6b499353-caa7-417f-8938-daee1cd6d47d","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04276",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,37.0,,,,,,,,,,,,,,,,,,,,"QC: NO ERROR JH",,,
"54fee897-58cd-464d-aefe-e85a7fc2d571","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04284",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,64.0,,,,,,,,,,,,,,,,,,,,,,,
"be1c5ccd-009f-44c0-8575-c66ab0d27a04","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_3",,"TEMP.PLA.NW.HARV.2014.04307",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,89.0,,,,,,,,,,,,,,,,,,,,,,,
"2468d4f1-fa12-4cc6-9564-495c61b14a85","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04312",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,130.0,,,,,,,,,,,,,,,,,,,,,,,
"6bf8d60c-cf3d-42a7-9a26-f85331d14e28","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04289",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,53.0,,,,,,,,,,,,,,,,,,,,,,,
"4e0a3a80-cab3-40e4-b956-d5064696c89c","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04304",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,106.0,,,,,,,,,,,,,,,,,,,,,,,
"e50fec58-41c7-4869-ab71-6040f771af52","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04277",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,52.0,,,,,,,,,,,,,,,,,,,,,,,
"b9380dda-1ab9-49fa-a592-4b85414dc67f","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04315",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,74.0,,,,,,,,,,,,,,,,,,,,,,,
"df851f1f-82f1-49cc-9e36-305aa29fb75a","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04333",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,64.0,,,,,,,,,,,,,,,,,,,,,,,
"ce4bdb4e-baba-4006-9149-20f1b7074fd7","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04263",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,51.0,,,,,,,,,,,,,,,,,,,,,,,
"b1c1768c-126e-466c-bfd4-41aedd35fe2c","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04294",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,69.0,,,,,,,,,,,,,,,,,,,,,,,
"955ff30e-dc92-445f-92fc-2b97c580e211","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_2",,"TEMP.PLA.NW.HARV.2014.04321",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,95.0,,,,,,,,,,,,,,,,,,,,,,,
"968813c2-d26f-4ffe-a295-76405edec961","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04253",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,124.0,,,,,,,,,,,,,,,,,,,,,,,
"6ef3b140-2a2b-4dd6-b583-849060b66e75","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04351",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,63.0,,,,,,,,,,,,,,,,,,,,,,,
"29b0d810-1da7-44f1-b520-ce664574aa58","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04346",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,64.0,,,,,,,,,,,,,,,,,,,,,,,
"fa53c2d2-10b7-4162-85ed-473b05699e77","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04285",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,127.0,,,,,,,,,,,,,,,,,,,,,,,
"4145bac5-3e15-46aa-8b7e-7863787a2edb","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_1",,"TEMP.PLA.NW.HARV.2014.04339",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,87.0,,,,,,,,,,,,,,,,,,,,,,,
"d0220fe5-3054-4d2f-987d-622cf6f331d7","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04280",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,77.0,,,,,,,,,,,,,,,,,,,,,,,
"50038a44-a87a-486c-be91-3e2d0272d437","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04309",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,108.0,,,,,,,,,,,,,,,,,,,,,,,
"a5dfeb04-98ac-4275-9cf0-d9ea532acd0f","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_3",,"TEMP.PLA.NW.HARV.2014.04272",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,,,23.0,,,,,,,,,,,,,,,,,,,,"QC: NO ERROR JH",,,
"c9530bd2-2dcb-4920-88bc-eb06677808f7","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04261",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,52.0,,,,,,,,,,,,,,,,,,,,,,,
"84b9bcad-fea7-4547-ae7e-723e1e5d8357","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_1",,"TEMP.PLA.NW.HARV.2014.04296",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,102.0,,,,,,,,,,,,,,,,,,,,,,,
"6163cbe4-84b4-4b86-bef7-b08b562732f9","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04252",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
"a5d82136-c25a-4188-ab1c-6c8c4e588178","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_1",,"TEMP.PLA.NW.HARV.2014.04301",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,89.0,,,,,,,,,,,,,,,,,,,,,,,
"9d2b9196-55bb-4976-9e5f-101538b1738d","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04265",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,73.0,,,,,,,,,,,,,,,,,,,,,,,
"a0e00c1c-b677-4fd1-8c1f-75522de82714","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04300",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,61.0,,,,,,,,,,,,,,,,,,,,,,,
"4b958d25-c252-425d-813d-46a0f98b4b39","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04257",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,57.0,,,,,,,,,,,,,,,,,,,,,,,
"95128c8f-8ebd-4477-9d9e-e3c27af73469","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04323",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,122.0,,,,,,,,,,,,,,,,,,,,,,,
"dc2678e6-e4a9-4a8a-aab9-59f789756b03","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04314",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,52.0,,,,,,,,,,,,,,,,,,,,,,,
"ea3f57c8-112b-41c4-a404-d7d34e0d68a6","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04353",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,113.0,,,,,,,,,,,,,,,,,,,,,,,
"ba95e0c4-9cc3-48a4-a843-7bcf732de347","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04335",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,60.0,,,,,,,,,,,,,,,,,,,,,,,
"df7b2b64-6920-4a8e-a13b-75a497bc6b9d","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04355",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,99.0,,,,,,,,,,,,,,,,,,,,,,,
"14256d5a-86f2-411d-899d-8d3264e14322","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04293",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,80.0,,,,,,,,,,,,,,,,,,,,,,,
"ed9d9605-1e95-45f1-9c7b-b059855eb71e","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","31_unknown_4",,"TEMP.PLA.NW.HARV.2014.04319",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,53.0,,,,,,,,,,,,,,,,,,,,,,,
"cdc36e6b-9ebd-4f56-b527-b3c92c641062","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_3",,"TEMP.PLA.NW.HARV.2014.04354",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,,,25.0,,,,,,,,,,,,,,,,,,,,"QC: NO ERROR JH",,,
"7e4956ee-f87e-48d7-832e-f88fac55fe8b","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04338",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,63.0,,,,,,,,,,,,,,,,,,,,,,,
"a6035a4d-a475-4ecd-b8e9-3dfc764cfbb2","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04297",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,73.0,,,,,,,,,,,,,,,,,,,,,,,
"582b302d-fdc5-43a2-aa34-812b034047d9","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04318",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,120.0,,,,,,,,,,,,,,,,,,,,,,,
"c92f5121-74ce-4aa7-bdbd-d09c4f45bd25","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","32_unknown_4",,"TEMP.PLA.NW.HARV.2014.04326",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
"804ea052-d213-42e0-8c87-edbcf28f9479","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04349",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,65.0,,,,,,,,,,,,,,,,,,,,,,,
"c263060b-8669-4f73-961d-8799d109176b","HARV_004.basePlot.vst","2014-07-21","vst_HARV_2014","D01","HARV","HARV_004","40_unknown_1",,"TEMP.PLA.NW.HARV.2014.04250",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,,,64.0,,,,,,,,,,,,,,,,,,,,,,,
